Generation	Size	Frequency	Count
48.774967	87	0.008700	1
50.321033	1	0.000080	17770
50.321033	2	0.000159	7280
50.321033	3	0.000239	4171
50.321033	4	0.000318	2821
50.321033	5	0.000398	2189
50.321033	6	0.000478	1674
50.321033	7	0.000557	1317
50.321033	8	0.000637	1097
50.321033	9	0.000717	727
50.321033	10	0.000796	760
50.321033	12559	1.000000	1
50.321033	10643	0.847440	2
50.321033	1916	0.152560	15
50.321033	9802	0.780476	1
50.321033	841	0.066964	9
50.321033	4781	0.380683	3
50.321033	5021	0.399793	6
50.321033	3884	0.309260	1
50.321033	897	0.071423	29
50.321033	935	0.074449	30
50.321033	2949	0.234812	5
50.321033	2291	0.182419	11
50.321033	658	0.052393	26
50.321033	2900	0.230910	25
50.321033	139	0.011068	21
50.321033	2121	0.168883	23
50.321033	702	0.055896	24
50.321033	1456	0.115933	5
50.321033	460	0.036627	4
50.321033	274	0.021817	27
50.321033	2130	0.169599	1
50.321033	65	0.005176	79
50.321033	74	0.005892	43
50.321033	1785	0.142129	3
50.321033	161	0.012819	39
50.321033	345	0.027470	29
50.321033	186	0.014810	20
50.321033	1300	0.103511	3
50.321033	156	0.012421	43
50.321033	1657	0.131937	9
50.321033	1775	0.141333	1
50.321033	91	0.007246	41
50.321033	118	0.009396	34
50.321033	1277	0.101680	10
50.321033	23	0.001831	214
50.321033	15	0.001194	449
50.321033	244	0.019428	10
50.321033	1877	0.149455	5
50.321033	95	0.007564	26
50.321033	888	0.070706	4
50.321033	416	0.033124	18
50.321033	522	0.041564	4
50.321033	286	0.022773	21
50.321033	977	0.077793	8
50.321033	467	0.037184	2
50.321033	834	0.066407	2
50.321033	104	0.008281	18
50.321033	217	0.017278	4
50.321033	1346	0.107174	3
50.321033	40	0.003185	73
50.321033	680	0.054144	6
50.321033	1837	0.146270	3
50.321033	54	0.004300	73
50.321033	2796	0.222629	3
50.321033	491	0.039095	4
50.321033	127	0.010112	15
50.321033	559	0.044510	4
50.321033	258	0.020543	7
50.321033	576	0.045864	1
50.321033	548	0.043634	5
50.321033	48	0.003822	31
50.321033	50	0.003981	57
50.321033	250	0.019906	6
50.321033	879	0.069990	1
50.321033	125	0.009953	24
50.321033	320	0.025480	21
50.321033	177	0.014093	9
50.321033	610	0.048571	5
50.321033	408	0.032487	9
50.321033	436	0.034716	4
50.321033	461	0.036707	5
50.321033	810	0.064496	2
50.321033	2248	0.178995	1
50.321033	141	0.011227	11
50.321033	103	0.008201	22
50.321033	100	0.007962	15
50.321033	267	0.021260	9
50.321033	850	0.067681	5
50.321033	335	0.026674	4
50.321033	485	0.038618	5
50.321033	1763	0.140377	2
50.321033	24	0.001911	155
50.321033	683	0.054383	2
50.321033	219	0.017438	6
50.321033	18	0.001433	290
50.321033	201	0.016004	10
50.321033	133	0.010590	42
50.321033	71	0.005653	8
50.321033	27	0.002150	90
50.321033	254	0.020225	6
50.321033	427	0.034000	1
50.321033	334	0.026594	9
50.321033	17	0.001354	287
50.321033	441	0.035114	4
50.321033	121	0.009635	10
50.321033	290	0.023091	9
50.321033	58	0.004618	26
50.321033	458	0.036468	4
50.321033	287	0.022852	8
50.321033	306	0.024365	15
50.321033	195	0.015527	8
50.321033	1568	0.124851	1
50.321033	234	0.018632	4
50.321033	643	0.051198	2
50.321033	34	0.002707	119
50.321033	453	0.036070	1
50.321033	106	0.008440	39
50.321033	179	0.014253	4
50.321033	168	0.013377	15
50.321033	45	0.003583	32
50.321033	247	0.019667	3
50.321033	13	0.001035	372
50.321033	178	0.014173	4
50.321033	39	0.003105	135
50.321033	81	0.006450	6
50.321033	144	0.011466	6
50.321033	122	0.009714	16
50.321033	260	0.020702	3
50.321033	609	0.048491	1
50.321033	25	0.001991	165
50.321033	531	0.042280	1
50.321033	363	0.028904	10
50.321033	164	0.013058	12
50.321033	488	0.038857	1
50.321033	93	0.007405	27
50.321033	134	0.010670	10
50.321033	22	0.001752	272
50.321033	409	0.032566	1
50.321033	326	0.025957	5
50.321033	101	0.008042	23
50.321033	443	0.035274	19
50.321033	717	0.057091	3
50.321033	28	0.002229	140
50.321033	239	0.019030	4
50.321033	266	0.021180	1
50.321033	507	0.040369	2
50.321033	525	0.041803	1
50.321033	176	0.014014	3
50.321033	114	0.009077	15
50.321033	233	0.018552	11
50.321033	107	0.008520	18
50.321033	143	0.011386	13
50.321033	229	0.018234	7
50.321033	410	0.032646	2
50.321033	333	0.026515	9
50.321033	26	0.002070	148
50.321033	14	0.001115	429
50.321033	140	0.011147	6
50.321033	90	0.007166	19
50.321033	111	0.008838	14
50.321033	371	0.029541	11
50.321033	132	0.010510	5
50.321033	115	0.009157	3
50.321033	155	0.012342	12
50.321033	193	0.015367	6
50.321033	187	0.014890	1
50.321033	85	0.006768	10
50.321033	41	0.003265	77
50.321033	46	0.003663	70
50.321033	96	0.007644	11
50.321033	120	0.009555	3
50.321033	318	0.025320	5
50.321033	356	0.028346	5
50.321033	69	0.005494	41
50.321033	35	0.002787	82
50.321033	31	0.002468	44
50.321033	298	0.023728	2
50.321033	20	0.001592	263
50.321033	60	0.004777	25
50.321033	36	0.002866	96
50.321033	52	0.004140	71
50.321033	19	0.001513	232
50.321033	153	0.012182	12
50.321033	75	0.005972	42
50.321033	323	0.025719	10
50.321033	171	0.013616	1
50.321033	324	0.025798	1
50.321033	117	0.009316	6
50.321033	67	0.005335	48
50.321033	396	0.031531	1
50.321033	116	0.009236	19
50.321033	182	0.014492	6
50.321033	32	0.002548	78
50.321033	57	0.004539	38
50.321033	53	0.004220	15
50.321033	138	0.010988	4
50.321033	21	0.001672	201
50.321033	62	0.004937	19
50.321033	84	0.006688	26
50.321033	212	0.016880	8
50.321033	280	0.022295	5
50.321033	240	0.019110	17
50.321033	94	0.007485	37
50.321033	73	0.005813	16
50.321033	11	0.000876	693
50.321033	33	0.002628	79
50.321033	72	0.005733	15
50.321033	207	0.016482	3
50.321033	83	0.006609	12
50.321033	189	0.015049	6
50.321033	51	0.004061	26
50.321033	129	0.010272	24
50.321033	137	0.010909	8
50.321033	47	0.003742	54
50.321033	38	0.003026	42
50.321033	68	0.005414	7
50.321033	252	0.020065	9
50.321033	108	0.008599	11
50.321033	80	0.006370	26
50.321033	16	0.001274	311
50.321033	145	0.011546	13
50.321033	123	0.009794	14
50.321033	59	0.004698	36
